token,token_lower,chapter_idx,count
тихим,тихим,2,3
тихими,тихими,0,3
тихих,тихих,0,1
тихо,тихо,0,15
тихо,тихо,1,7
тихо,тихо,2,4
тихого,тихого,0,1
тихон,тихон,0,7
тихон,тихон,2,9
тихона,тихона,0,2
тихона,тихона,2,2
тихоном,тихоном,0,1
тихону,тихону,0,1
тише,тише,0,1
тише,тише,2,3
тишина,тишина,2,1
тишине,тишине,1,1
тишине,тишине,2,2
тишины,тишины,2,2
ткань,ткань,1,1
то,то,0,201
то,то,1,267
то,то,2,313
тобой,тобой,0,10
тобой,тобой,1,3
тобой,тобой,2,2
тобою,тобою,0,2
тобою,тобою,1,1
товар,товар,1,1
товарищ,товарищ,0,1
товарищ,товарищ,1,3
товарища,товарища,1,2
товарища,товарища,2,2
товарищам,товарищам,2,1
товарищами,товарищами,0,1
товарищами,товарищами,1,1
товарищей,товарищей,1,3
товарищей,товарищей,2,2
товарищем,товарищем,2,1
товарищески,товарищески,1,1
товарищи,товарищи,2,1
товарищу,товарищу,1,5
тогда,тогда,0,16
тогда,тогда,1,5
тогда,тогда,2,13
тогдашней,тогдашней,0,2
тогдашней,тогдашней,2,1
того,того,0,46
того,того,1,36
того,того,2,68
тоже,тоже,0,18
тоже,тоже,1,18
тоже,тоже,2,23
той,той,0,5
той,той,1,12
той,той,2,21
токарный,токарный,0,1
толкал,толкал,1,1
толкая,толкая,1,1
толки,толки,0,1
толкнул,толкнул,0,1
толкнул,толкнул,2,1
толкнуть,толкнуть,2,1
толковалось,толковалось,2,1
толкование,толкование,0,1
толкования,толкования,0,1
толковать,толковать,2,1
толком,толком,2,1
толконув,толконув,1,1
толку,толку,0,1
толку,толку,1,1
толку,толку,2,1
толкуя,толкуя,0,1
толпа,толпа,1,4
толпа,толпа,2,3
толпами,толпами,1,2
толпами,толпами,2,3
толпе,толпе,1,2
толпе,толпе,2,1
толпившуюся,толпившуюся,1,1
толпились,толпились,0,3
толпились,толпились,1,2
толпились,толпились,2,2
толпой,толпой,1,2
толпой,толпой,2,5
толпою,толпою,2,1
толпу,толпу,2,2
толпы,толпы,0,1
толпы,толпы,1,4
толпы,толпы,2,11
толпясь,толпясь,1,3
толстенькая,толстенькая,0,1
толстого,толстого,0,3
толстого,толстого,1,1
толстого,толстого,2,1
толстое,толстое,0,1
толстое,толстое,2,1
толстой,толстой,2,2
толстому,толстому,2,2
толстую,толстую,0,1
толстые,толстые,0,1
толстый,толстый,0,7
толстый,толстый,1,4
толстый,толстый,2,1
толстым,толстым,0,1
толстым,толстым,1,1
толстыми,толстыми,2,1
толстых,толстых,1,1
толчке,толчке,2,1
толчки,толчки,2,1
толчок,толчок,2,1
толще,толще,0,1
толь,толь,2,3
только,только,0,107
только,только,1,70
только,только,2,124
толю,толю,2,1
том,том,0,35
том,том,1,28
том,том,2,63
тому,тому,0,11
тому,тому,1,10
тому,тому,2,24
тон,тон,0,5
тон,тон,1,1
